iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ubw,parameters.ott_dbw,parameters.long_tps_qty_index,parameters.short_tps_qty_index,parameters.chop_rsi_len,parameters.chop_bandwidth,parameters.max_risk
11580,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11580,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11580,r<)T.in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,7,190,45
11580,r<)T>in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,11,190,45
11580,r<)`>in,0.5377085103679369,65,83,45.61,54,11,-0.33,212,72,2,89,11,190,45
11640,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11640,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11640,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11640,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11640,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11640,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11640,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11640,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11640,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11640,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11640,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11640,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11640,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11640,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11640,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11640,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11640,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11640,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11640,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11640,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11640,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11640,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11640,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11640,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11640,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
11640,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11640,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11640,r<)T.in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,7,190,45
11640,r<)T>in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,11,190,45
11640,r<)`>in,0.5377085103679369,65,83,45.61,54,11,-0.33,212,72,2,89,11,190,45
11700,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11700,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11700,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11700,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
11700,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11700,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11700,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11700,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11700,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11700,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11700,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11700,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11700,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11700,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11700,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11700,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11700,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11700,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11700,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11700,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11700,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11700,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
11700,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
11700,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11700,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11700,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
11700,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11700,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11700,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11700,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
11760,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11760,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11760,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
11760,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11760,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
11760,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11760,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11760,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11760,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11760,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11760,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11760,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11760,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11760,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11760,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11760,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11760,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11760,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11760,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11760,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11760,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11760,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
11760,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
11760,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11760,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11760,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
11760,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11760,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11760,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11760,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11820,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11820,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11820,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
11820,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11820,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
11820,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
11820,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11820,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11820,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11820,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11820,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11820,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11820,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11820,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11820,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11820,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11820,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11820,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11820,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11820,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11820,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11820,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
11820,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
11820,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11820,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11820,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
11820,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11820,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11820,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11820,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11880,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11880,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11880,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
11880,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
11880,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11880,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
11880,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
11880,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11880,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11880,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11880,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11880,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11880,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11880,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11880,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11880,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11880,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11880,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11880,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11880,r5)D.in,0.5588035655614915,58,98,60.42,38,13,-2.95,212,54,2,44,7,190,45
11880,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11880,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11880,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
11880,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
11880,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11880,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11880,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
11880,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11880,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11880,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
11940,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11940,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11940,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
11940,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
11940,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11940,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
11940,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
11940,h<)D3in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,8,190,45
11940,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11940,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11940,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
11940,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11940,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11940,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11940,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11940,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11940,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11940,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11940,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11940,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11940,r5)D.in,0.5588035655614915,58,98,60.42,38,13,-2.95,212,54,2,44,7,190,45
11940,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11940,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11940,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
11940,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
11940,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11940,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11940,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
11940,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11940,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
12000,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
12000,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
12000,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
12000,V<)D3in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,8,190,45
12000,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
12000,\<)D3in,0.6261282147474564,60,99,91.46,50,12,5.33,155,72,2,44,8,190,45
12000,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
12000,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
12000,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
12000,h<)D3in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,8,190,45
12000,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
12000,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
12000,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
12000,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12000,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
12000,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12000,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12000,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
12000,X<)D3in,0.5626929518241865,59,102,72.08,53,13,10.73,145,72,2,44,8,190,45
12000,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12000,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12000,r5)D.in,0.5588035655614915,58,98,60.42,38,13,-2.95,212,54,2,44,7,190,45
12000,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
12000,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
12000,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
12000,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
12000,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
12000,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
12000,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
12000,s<)k?in,0.5409549676916715,63,83,45.19,45,11,-0.65,215,72,2,106,11,190,45
12060,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
12060,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
12060,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
12060,V<)D3in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,8,190,45
12060,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
12060,\<)D3in,0.6261282147474564,60,99,91.46,50,12,5.33,155,72,2,44,8,190,45
12060,T<)D0in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,7,190,45
12060,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
12060,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
12060,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
12060,h<)D3in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,8,190,45
12060,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
12060,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
12060,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
12060,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12060,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
12060,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12060,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12060,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
12060,X<)D3in,0.5626929518241865,59,102,72.08,53,13,10.73,145,72,2,44,8,190,45
12060,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12060,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12060,r5)D.in,0.5588035655614915,58,98,60.42,38,13,-2.95,212,54,2,44,7,190,45
12060,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
12060,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
12060,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
12060,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
12060,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
12060,k<)D?in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,11,190,45
12060,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
12120,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
12120,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
12120,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
12120,V<)D3in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,8,190,45
12120,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
12120,\<)D3in,0.6261282147474564,60,99,91.46,50,12,5.33,155,72,2,44,8,190,45
12120,r4)D3in,0.6159006305196932,57,105,72.15,35,14,-2.33,212,51,2,44,8,190,45
12120,T<)D0in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,7,190,45
12120,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
12120,S<)D?in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,11,190,45
12120,S<)D3in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,8,190,45
12120,r:)D3in,0.5979959383737333,66,83,69.62,50,12,1.85,212,67,2,44,8,190,45
12120,h<)D3in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,8,190,45
12120,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
12120,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
12120,]<)D.in,0.585853544124284,61,95,80.83,50,12,5.33,158,72,2,44,7,190,45
12120,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12120,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
12120,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12120,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
12120,r<)D3is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,8,190,48
12120,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
12120,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12120,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
12120,r5)D.in,0.5588035655614915,58,98,60.42,38,13,-2.95,212,54,2,44,7,190,45
12120,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
12120,l<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,196,72,2,44,11,190,45
12120,o<)D?in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,11,190,45
12120,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
12120,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
12180,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
12180,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
12180,R<)D.in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,7,190,45
12180,V<)D3in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,8,190,45
12180,W<)D3in,0.6320603883407634,61,102,84.53,53,13,10.73,142,72,2,44,8,190,45
12180,\<)D3in,0.6261282147474564,60,99,91.46,50,12,5.33,155,72,2,44,8,190,45
12180,r4)D3in,0.6159006305196932,57,105,72.15,35,14,-2.33,212,51,2,44,8,190,45
